date,headline,snippet,url
2020-01-11,Neil Barrett: Fall 2020,See the looks from the Neil Barrett: Fall 2020 Collection.,https://www.nytimes.com/slideshow/2020/01/11/fashion/runway-mens/neil-barrett-fall-2020.html
2020-01-11,Furor in Iran and Abroad After Tehran Admits Downing Ukrainian Jetliner,Ukrainian officials suggest Iran would not have admitted responsibility if investigators from Ukraine had not found missile debris in the crash wreckage.,https://www.nytimes.com/2020/01/11/world/middleeast/furor-in-iran-and-abroad-after-tehran-admits-downing-ukrainian-jetliner.html
2020-01-11,Seven Days in January: How Trump Pushed U.S. and Iran to the Brink of War,"The story of that week, and the secret planning in the months preceding it, ranks as the most perilous chapter so far in President Trump’s three years in office.",https://www.nytimes.com/2020/01/11/us/politics/iran-trump.html
2020-01-11,Angry Protesters Take to Streets in Iran,"Thousands of protesters gathered Saturday in Iran, furious at their government’s admission that it had accidentally shot down a Ukrainian passenger jet, killing 176 people.",https://www.nytimes.com/video/world/middleeast/100000006915660/iran-protest-plane.html
2020-01-11,A Far-Flung Family Finds a Way to Solve Puzzle Mania’s Super Mega Crossword Together,The print-only crossword became a group effort with the help of Kate Soule’s Google spreadsheet.,https://www.nytimes.com/slideshow/2020/01/11/crosswords/puzzlemania-soule.html
2020-01-11,"And the Winners Are, Part 1: The ‘Super Mega’ Crossword Contest","‘I guess we’re into crosswords now,’ said one contestant.",https://www.nytimes.com/2020/01/11/crosswords/super-mega-crossword-contest.html
2020-01-11,"And the Winners Are, Part 2: The ‘Alphabetrivia’ Contest",One winner of the contest found the answer to the toughest question through some brilliant sleuthing.,https://www.nytimes.com/2020/01/11/crosswords/alphabetrivia-winners-2019.html
2020-01-11,10 Die in Storm as Tornadoes and Squalls Pummel U.S.,"Officials warned of floods, hail and snow as the vast storm moved east.",https://www.nytimes.com/2020/01/11/us/winter-storm-tornadoes.html
2020-01-11,Oprah Winfrey Pulls Out of Documentary on the Music Mogul Russell Simmons,"She attributed her move to creative differences. “In my opinion,” she said, “there is more work to be done on the film to illuminate the full scope” of the women’s allegations of sexual abuse.",https://www.nytimes.com/2020/01/11/business/media/oprah-winfrey-documentary-russell-simmons-apple.html
2020-01-11,C.T.E. and a Loved One’s Death Haunt a Clemson Player’s Family,"Nolan Turner caught a game-clinching interception to send Clemson to college football’s title game. Kevin Turner, his father, played in the N.F.L. and died after battling a disease associated with blows to the head.",https://www.nytimes.com/2020/01/11/sports/nolan-turner-clemson.html
2020-01-11,Macron Scraps Proposal to Raise Retirement Age in France,"Faced with an unrelenting protest over proposed changes in France’s generous pension system, officials withdraw a move to raise the full-benefit retirement age to 64 from the present 62.",https://www.nytimes.com/2020/01/11/world/europe/france-pension-protests.html
2020-01-11,Tucker Carlson Is Not Your New Best Friend,The Fox News host’s antiwar stance doesn’t erase all that other ugliness.,https://www.nytimes.com/2020/01/11/opinion/sunday/tucker-carlson.html
2020-01-11,The Academic Apocalypse,The crisis of English departments is also a crisis of faith.,https://www.nytimes.com/2020/01/11/opinion/sunday/academics-humanities-literature-canon.html
2020-01-11,Oman’s New Sultan Vows to Continue Country’s Peacemaking Path,"Sultan Haitham bin Tariq took power after the death of Sultan Qaboos, who ruled the country for 50 years, and he pledged to follow his predecessor’s quiet diplomacy.",https://www.nytimes.com/2020/01/11/world/middleeast/oman-sultan.html
2020-01-11,Professor Fired After Joking That Iran Should Pick U.S. Sites to Bomb,Asheen Phansey said he regretted his “bad attempt at humor” and had hoped the college would have defended his right to free speech.,https://www.nytimes.com/2020/01/11/us/Babson-professor-fired-Iran-trump.html
2020-01-11,Michael Bloomberg Is Open to Spending $1 Billion to Defeat Trump,"The Democratic presidential candidate said he would spend big even if the nominee was someone he had sharp differences with, like Bernie Sanders or Elizabeth Warren.",https://www.nytimes.com/2020/01/11/us/politics/michael-bloomberg-spending.html
2020-01-11,Gone With the Windsors,Will Harry and Meghan have to move into an English basement?,https://www.nytimes.com/2020/01/11/opinion/sunday/meghan-markle-harry-royal-family.html
2020-01-11,The F.D.A. Is in Trouble. Here’s How to Fix It.,Some New Year’s resolutions for the incoming boss.,https://www.nytimes.com/2020/01/11/opinion/sunday/fda-commissioner-stephen-hahn.html
2020-01-11,State of Confusion,Evan Mahnken and David Steinberg are here to unite us in craziness.,https://www.nytimes.com/2020/01/11/crosswords/daily-puzzle-2020-01-12.html
2020-01-11,"‘All Perpetrators Will Be Punished,’ Zelensky Says","In a video address on Saturday, President Volodymyr Zelensky of Ukraine pledged that the perpetrators of an attack on an airliner would be punished and that the bodies of the Ukrainians killed in the crash would be promptly returned.",https://www.nytimes.com/video/world/europe/100000006915815/ukraine-president-plane.html
2020-01-12,"Nicole Guerra, Sean LaRochelle","The couple met five years ago at a gas station in Pembroke Pines, Fla. They were married in Coral Gables, Fla.",https://www.nytimes.com/2020/01/12/fashion/weddings/nicole-guerra-sean-larochelle.html
2020-01-12,"Caroline Wright, Diego Garcia-Olano","The couple met briefly in 2006 while playing in separate bands but sharing a drummer, Aaron Castillo. Their paths parted until 2016, when they met again at Mr. Castillo’s wedding.",https://www.nytimes.com/2020/01/12/fashion/weddings/caroline-wright-diego-garcia-olano.html
2020-01-12,"Laura Lieberman, Jeremy Skog",The bride is a tax analyst. The groom is an economic consultant. They met in Washington.,https://www.nytimes.com/2020/01/12/fashion/weddings/laura-lieberman-jeremy-skog.html
2020-01-12,"Gracie Terzian, Jeffrey Emanuel",He rattled off sonnets by Shakespeare on their first date. She was impressed.,https://www.nytimes.com/2020/01/12/fashion/weddings/gracie-terzian-jeffrey-emanuel.html
2020-01-12,"Eric Tsytsylin, Rony Rothken","The couple met in December 2015 on The League, a dating app. After a few days of digital banter, they had their first date at a wine bar for which their dog is now named.",https://www.nytimes.com/2020/01/12/fashion/weddings/eric-tsytsylin-rony-rothken.html
2020-01-12,"Caroline Mencio, Sean Sutton",Two University of Michigan alumni began dating when they lived a few minutes from each other in New York.,https://www.nytimes.com/2020/01/12/fashion/weddings/caroline-mencio-sean-sutton.html
2020-01-12,Quotation of the Day: Taiwan Voters Re-elect President in a Rebuke to Beijing’s Authority,"Quotation of the Day for Sunday, December 12, 2020.",https://www.nytimes.com/2020/01/12/todayspaper/quotation-of-the-day-taiwan-voters-re-elect-president-in-a-rebuke-to-beijings-authority.html
2020-01-12,"Corrections: Jan. 12, 2020","Corrections that appeared in print on Sunday, Jan. 12, 2020.",https://www.nytimes.com/2020/01/12/pageoneplus/corrections-jan-12-2020.html
2020-01-12,What’s on TV Sunday: ‘The Outsider’ and ‘Sanditon’,"Two literary adaptations debut: Stephen King’s “The Outsider” gets a dark take on HBO, while Jane Austen’s “Sanditon” inspires a PBS “Masterpiece” series.",https://www.nytimes.com/2020/01/12/arts/television/whats-on-tv-sunday-the-outsider-and-sanditon.html
2020-01-12,"‘We Lived in Brooklyn, but We Were New York Yankees Fans’","Teenage friends at the ’47 World Series, a windy Manhattan day and more reader tales of New York City in this week’s Metropolitan Diary.",https://www.nytimes.com/2020/01/12/nyregion/metropolitan-diary.html
2020-01-12,"In Competition for Top Jobs, in the N.F.L. and Beyond, It Pays to Be a White Man","Only one of five head coach openings in the N.F.L. this off-season has been filled by a person of color, which is how it often goes at the country’s elite organizations.",https://www.nytimes.com/2020/01/12/sports/football/rooney-rule-nfl-coach-diversity.html
2020-01-12,Australia’s Leader Calls for Inquiry Into Government Response to Fires,"In an interview with the local media, Prime Minister Scott Morrison expressed regret but reiterated that economic concerns would still play a key role in climate policies.",https://www.nytimes.com/2020/01/12/world/australia/fires-bushfires-scott-morrison-interview.html
2020-01-12,Two States. Eight Textbooks. Two American Stories.,We analyzed some of the most popular social studies textbooks used in California and Texas. Here’s how political divides shape what students learn about the nation’s history.,https://www.nytimes.com/interactive/2020/01/12/us/texas-vs-california-history-textbooks.html
2020-01-12,She Hustled to Create Her Art. Then Unemployment Hit.,"For years, day jobs helped Carolyn Coleman pursue a career in music. Now job training is helping her get back on track.",https://www.nytimes.com/2020/01/12/neediest-cases/dj-musician-unemployment.html
2020-01-12,Trump Took Credit for Lower Cancer Death Rates. Advocates Say Not So Fast.,"President Trump’s recent suggestion that his administration was responsible for the decline drew a rebuttal from the American Cancer Society, which published the findings.",https://www.nytimes.com/2020/01/12/us/cancer-rates-trump.html
2020-01-12,Lawmakers Got Lurid Accusations About a State Senator. From His Brother.,The State Senator in New York told his Democratic colleagues that the 13-page letter was unequivocally false.,https://www.nytimes.com/2020/01/12/nyregion/sepulveda-letter-brother-extortion-ny.html
2020-01-12,"Homes That Sold for Around $450,000",Recent residential sales in New York City and the region.,https://www.nytimes.com/2020/01/12/realestate/homes-that-sold-for-around-450000.html
2020-01-12,Los Angeles Rethinks Taxis as Uber and Lyft Dominate the Streets,The cab business is down 75 percent in less than a decade. The plan is to make taxis a lot more like their app-hailed rivals.,https://www.nytimes.com/2020/01/12/business/los-angeles-taxis-uber-lyft.html
2020-01-12,"‘I Lost My Legs’: Wounded in Iraq, He Sued Iran",Americans who lost limbs or loved ones in the Iraq war and fought to prove that General Suleimani played a role see justice in his death by a missile strike.,https://www.nytimes.com/2020/01/12/us/suleimani-iran-attacks.html
2020-01-12,Libyan Rivals Announce a Truce in the Battle for Tripoli,"A cease-fire, first put forward by Turkey and Russia, stirred hopes for an end to the fight for Libya’s capital.",https://www.nytimes.com/2020/01/12/world/middleeast/libya-cease-fire.html
2020-01-12,"A New Home for French Socialists, on Paris’s Periphery","Short of cash, the Socialist Party has moved its headquarters from a Parisian mansion once owned by a princess to a converted factory in the suburbs.",https://www.nytimes.com/2020/01/12/world/europe/france-socialists-home-paris.html
2020-01-12,"Iran, Impeachment, N.F.L. Playoffs: Your Weekend Briefing",Here’s what you need to know about the week’s top stories.,https://www.nytimes.com/2020/01/12/briefing/iran-impeachment-nfl-playoffs.html
2020-01-12,Warnings of ‘Volcanic Tsunami’ After Eruption in Philippines,"Tens of thousands were evacuated and tremors were felt in nearby villages amid an eruption of the country’s second-most-active volcano, the Taal, near Manila.",https://www.nytimes.com/2020/01/12/world/asia/philippines-taal-volcano.html
