,url
3892,https://www.nytimes.com/2020/01/28/business/media/ben-smith-buzzfeed-new-york-times.html
3893,https://www.nytimes.com/2020/01/28/movies/george-mackay-1917-trench-run.html
3894,https://www.nytimes.com/2020/01/28/world/middleeast/israel-west-bank-annex-sovereignty.html
3895,https://www.nytimes.com/2020/01/28/business/j-crew-jan-singer.html
3896,https://www.nytimes.com/2020/01/28/us/politics/kelly-loeffler-impeachment.html
3897,https://www.nytimes.com/2020/01/28/world/asia/china-travel-coronoavirus.html
3898,https://www.nytimes.com/2020/01/28/technology/apple-iphone-sales-earnings.html
3899,https://www.nytimes.com/2020/01/28/us/mamba-sports-academy.html
3900,https://www.nytimes.com/2020/01/28/opinion/letters/pompeo-npr.html
3901,https://www.nytimes.com/2020/01/28/arts/music/popcast-grammys.html
3902,https://www.nytimes.com/2020/01/28/us/politics/bernie-sanders-attack-ads.html
3903,https://www.nytimes.com/2020/01/28/opinion/coronavirus-risk.html
3904,https://www.nytimes.com/2020/01/28/sports/kobe-bryant-philadelphia.html
3905,https://www.nytimes.com/2020/01/28/us/politics/trumps-defense-team-discounts-bolton-as-republicans-work-to-hold-off-witnesses.html
3906,https://www.nytimes.com/interactive/2020/world/coronavirus-maps.html
3907,https://www.nytimes.com/2020/01/28/briefing/impeachment-israel-roger-federer.html
3908,https://www.nytimes.com/2020/01/28/nyregion/bail-reform-william-barr-ny.html
3909,https://www.nytimes.com/2020/01/28/opinion/john-bolton-book.html
3910,https://www.nytimes.com/2020/01/28/nyregion/rafael-ruiz-exonerated-innocence-project.html
3911,https://www.nytimes.com/2020/01/28/business/arnold-aronson-dead.html
3912,https://www.nytimes.com/2020/01/28/us/politics/democratic-candidates-dogs-bloomberg.html
3913,https://www.nytimes.com/2020/01/28/movies/harriet-frank-jr-dead.html
3914,https://www.nytimes.com/2020/01/28/health/purell-fda-ebola-virus.html
3915,https://www.nytimes.com/2020/01/28/business/media/felicia-sonmez-kobe-bryant-tweet.html
3916,https://www.nytimes.com/2020/01/28/us/politics/bolton-book-trump-china-turkey.html
3917,https://www.nytimes.com/2020/01/28/business/economy/federal-reserve-jay-powell.html
3918,https://www.nytimes.com/2020/01/28/science/bats-coronavirus-Wuhan.html
3919,https://www.nytimes.com/2020/01/28/opinion/coronavirus-prevention-tips.html
3920,https://www.nytimes.com/2020/01/28/health/coronavirus-vaccine.html
3921,https://www.nytimes.com/2020/01/28/us/politics/impeachment-briefing-trump-day-3.html
3922,https://www.nytimes.com/2020/01/28/us/politics/trump-surrogates-iowa.html
3923,https://www.nytimes.com/2020/01/28/opinion/peace-middle-east.html
3924,https://www.nytimes.com/2020/01/28/world/middleeast/trump-netanyahu-peace-plan.html
3925,https://www.nytimes.com/2020/01/28/world/middleeast/arabs-reaction-trump-mideast-peace-plan.html
3926,https://www.nytimes.com/2020/01/28/us/politics/impeachment-trial-senate-questions.html
3927,https://www.nytimes.com/2020/01/28/opinion/mike-pompeo-kelly-interview.html
3928,https://www.nytimes.com/2020/01/28/us/politics/biden-buttigieg-klobuchar-ads.html
3929,https://www.nytimes.com/2020/01/28/us/politics/trump-new-jersey-rally.html
3930,https://www.nytimes.com/2020/01/28/us/prince-georges-maryland-police-shooting.html
3931,https://www.nytimes.com/2020/01/28/opinion/trump-trial-defense.html
3932,https://www.nytimes.com/2020/01/28/us/politics/bolton-trump.html
3933,https://www.nytimes.com/2020/01/28/travel/ikon-epic-skiing-crowds.html
3934,https://www.nytimes.com/2020/01/28/sports/basketball/kobe-bryant-gianna-shammgod.html
3935,https://www.nytimes.com/2020/01/28/crosswords/daily-puzzle-2020-01-29.html
3936,https://www.nytimes.com/2020/01/28/us/kobe-bryant-crash-ntsb-terrain-warning.html
3937,https://www.nytimes.com/2020/01/28/opinion/looted-benin-bronzes.html
3938,https://www.nytimes.com/2020/01/28/us/politics/joe-biden-amy-klobuchar-iowa.html
3939,https://www.nytimes.com/2020/01/28/pageoneplus/corrections-jan-29-2020.html
3940,https://www.nytimes.com/2020/01/28/us/iran-strike-soldier-injuries-pentagon.html
3941,https://www.nytimes.com/2020/01/28/arts/design/seth-cameron-to-lead-childrens-museum.html
3942,https://www.nytimes.com/2020/01/28/pageoneplus/quotation-of-the-day-two-allies-draw-map-with-voters-in-mind.html
3943,https://www.nytimes.com/2020/01/29/world/asia/coronavirus-china.html
3944,https://www.nytimes.com/2020/01/29/briefing/israel-coronavirus-huawei.html
3945,https://www.nytimes.com/2020/01/29/arts/television/whats-on-tv-wednesday-the-curse-of-la-llorona-and-night-on-earth.html
3946,https://www.nytimes.com/2020/01/29/learning/word-quiz-indomitable.html
3947,https://www.nytimes.com/2020/01/29/arts/television/seth-meyers-mike-pompeo-late-night-npr.html
3948,https://www.nytimes.com/2020/01/29/learning/morning-moods.html
3949,https://www.nytimes.com/2020/01/29/us/politics/house-democrats-infrastructure-plan.html
3950,https://www.nytimes.com/2020/01/29/sports/basketball/kobe-bryant-athlete-deaths.html
3951,https://www.nytimes.com/2020/01/29/business/tesla-stock-elon-musk.html
3952,https://www.nytimes.com/2020/01/29/business/goldman-sachs-investor-day.html
3953,https://www.nytimes.com/2020/01/29/learning/lesson-of-the-day-before-the-liberation-of-auschwitz-a-march-of-misery.html
3954,https://www.nytimes.com/2020/01/29/technology/warehouse-robot.html
3955,https://www.nytimes.com/2020/01/29/magazine/she-was-prescribed-three-antibiotics-but-only-got-worse-why.html
3956,https://www.nytimes.com/2020/01/29/magazine/tiktok-viral-angelmamii7.html
3957,https://www.nytimes.com/2020/01/29/style/government-twitter-state-local.html
3958,https://www.nytimes.com/interactive/2020/01/29/climate/kryptos-sculpture-final-clue.html
3959,https://www.nytimes.com/2020/01/29/magazine/iraq-weapons-mass-destruction.html
3960,https://www.nytimes.com/2020/01/29/upshot/democratic-voters-ideology-common-opinions.html
3961,https://www.nytimes.com/2020/01/29/magazine/uyghur-muslims-china.html
3962,https://www.nytimes.com/2020/01/29/well/family/smartphones-tweens-getting-lost.html
3963,https://www.nytimes.com/2020/01/29/travel/etiquette-tips-for-japan.html
3964,https://www.nytimes.com/2020/01/29/nyregion/nyc-recycling.html
3965,https://www.nytimes.com/2020/01/29/opinion/roger-scruton.html
3966,https://www.nytimes.com/2020/01/29/opinion/lebanon-crisis.html
3967,https://www.nytimes.com/2020/01/29/travel/cheaper-skiing-in-europe.html
3968,https://www.nytimes.com/2020/01/29/us/politics/obama-iowa-caucus-2008.html
3969,https://www.nytimes.com/2020/01/29/opinion/international-world/trump-signing-usmca-mexico.html
3970,https://www.nytimes.com/2020/01/29/well/move/keeping-aging-muscles-fit-is-tied-to-better-heart-health-later.html
3971,https://www.nytimes.com/2020/01/29/learning/do-you-think-the-world-is-getting-closer-to-securing-the-promise-of-never-again.html
3972,https://www.nytimes.com/2020/01/29/books/new-february-books.html
3973,https://www.nytimes.com/2020/01/29/opinion/how-the-iowa-caucuses-work.html
3974,https://www.nytimes.com/2020/01/29/opinion/harvard-divestment-fossil-fuels.html
3975,https://www.nytimes.com/2020/01/29/style/skin-care-beauty-the-20-luxury-face-cream.html
3976,https://www.nytimes.com/2020/01/29/business/federal-reserve-meeting.html
3977,https://www.nytimes.com/slideshow/2020/01/29/realestate/living-in-sugar-hill-manhattan.html
3978,https://www.nytimes.com/2020/01/29/sports/football/chiefs-tomahawk-chop.html
3979,https://www.nytimes.com/2020/01/29/opinion/trump-digital-campaign-2020.html
3980,https://www.nytimes.com/2020/01/29/realestate/sugar-hill-manhattan-the-sweet-life-of-old-new-york.html
3981,https://www.nytimes.com/2020/01/29/briefing/john-roberts-coronavirus-mike-pompeo.html
3982,https://www.nytimes.com/2020/01/29/nyregion/coyote-central-park.html
3983,https://www.nytimes.com/2020/01/29/podcasts/the-daily/schumer-impeachment-trump.html
3984,https://www.nytimes.com/2020/01/29/business/china-coronavirus-economy.html
3985,https://www.nytimes.com/2020/01/29/business/grieving-in-the-office-advice.html
3986,https://www.nytimes.com/2020/01/29/opinion/trump-peace-plan.html
3987,https://www.nytimes.com/2020/01/29/world/europe/eu-huawei-5g.html
3988,https://www.nytimes.com/2020/01/29/business/dealbook/coronavirus-apple-starbucks.html
3989,https://www.nytimes.com/2020/01/29/sports/australian-open-matches-wednesday.html
3990,https://www.nytimes.com/2020/01/29/us/politics/on-politics-biden-ernst-iowa.html
3991,https://www.nytimes.com/2020/01/29/business/boeing-737-max-costs.html
3992,https://www.nytimes.com/2020/01/29/sports/basketball/kobe-bryant-death.html
3993,https://www.nytimes.com/slideshow/2020/01/29/realestate/what-you-get-for-1-million.html
3994,https://www.nytimes.com/2020/01/29/business/media/warren-buffett-newspapers.html
3995,https://www.nytimes.com/2020/01/29/realestate/1-million-homes-in-south-dakota-illinois-and-rhode-island.html
3996,https://www.nytimes.com/2020/01/29/us/california-homeless-point-in-time-count.html
3997,https://www.nytimes.com/2020/01/29/parenting/child-rash.html
3998,https://www.nytimes.com/2020/01/29/opinion/andrew-cuomo-clemency.html
3999,https://www.nytimes.com/2020/01/29/sports/tennis/thiem-nadal-australian-open.html
4000,https://www.nytimes.com/2020/01/29/nyregion/harvey-weinstein-trial-tarale-wulff.html
4001,https://www.nytimes.com/slideshow/2020/01/29/realestate/inside-a-1901-amsterdam-townhouse.html
4002,https://www.nytimes.com/2020/01/29/realestate/house-hunting-in-amsterdam-a-restored-triplex-for-1-9-million.html
4003,https://www.nytimes.com/2020/01/29/business/economy/usmca-deal.html
4004,https://www.nytimes.com/2020/01/29/movies/1917-roger-deakins.html
4005,https://www.nytimes.com/2020/01/29/magazine/blender-chocolate-recipe.html
4006,https://www.nytimes.com/2020/01/29/dining/kenji-alison-and-jamie-oh-my.html
4007,https://www.nytimes.com/2020/01/29/climate/thwaites-glacier-melting-antarctica.html
4008,https://www.nytimes.com/2020/01/29/opinion/editorials/endorsement-podcast-joe-biden-choice.html
4009,https://www.nytimes.com/2020/01/29/us/politics/bloomberg-trump-health-care.html
4010,https://www.nytimes.com/2020/01/29/technology/personaltech/paying-subscription-services.html
4011,https://www.nytimes.com/2020/01/29/nyregion/nxivm-lawsuit-keith-raniere.html
4012,https://www.nytimes.com/2020/01/29/arts/design/art-galleries-new-york-city.html
4013,https://www.nytimes.com/2020/01/29/t-magazine/another-tomorrow-fashion-vanessa-barboni-hallik.html
4014,https://www.nytimes.com/2020/01/29/business/economy/usmca-trump.html
4015,https://www.nytimes.com/2020/01/29/business/atari-hotel-phoenix.html
4016,https://www.nytimes.com/2020/01/29/business/les-wexner-victorias-secret.html
4017,https://www.nytimes.com/2020/01/29/us/elections/pay-off-student-loan-debt.html
4018,https://www.nytimes.com/2020/01/29/style/kobe-bryants-many-moves-to-the-net.html
4019,https://www.nytimes.com/2020/01/29/nyregion/homeless-shelters-services-fraud.html
4020,https://www.nytimes.com/2020/01/29/arts/television/the-good-place-bojack-horseman.html
4021,https://www.nytimes.com/2020/01/29/opinion/Israel-Peace-Plan-Trump.html
4022,https://www.nytimes.com/2020/01/29/world/europe/brexit-brussels-eu.html
4023,https://www.nytimes.com/2020/01/29/business/brexit-scotland-trade-eu.html
4024,https://www.nytimes.com/interactive/2020/01/29/us/politics/iowa-facebook-political-ads.html
4025,https://www.nytimes.com/2020/01/29/world/middleeast/trump-peace-plan-explained.html
4026,https://www.nytimes.com/2020/01/29/technology/lyft-layoffs-restructuring.html
4027,https://www.nytimes.com/2020/01/29/style/jessica-simpson-memoir-alcohol-addiction.html
4028,https://www.nytimes.com/2020/01/29/learning/hooking-the-reader-right-from-the-start-the-times-trilobites-column.html
4029,https://www.nytimes.com/2020/01/29/business/dean-foods-dairy-merger-investigation.html
4030,https://www.nytimes.com/2020/01/29/us/la-fire.html
4031,https://www.nytimes.com/2020/01/29/us/politics/elizabeth-warren-iowa-caucus.html
4032,https://www.nytimes.com/2020/01/29/climate/nyt-climate-newsletter-donations.html
4033,https://www.nytimes.com/2020/01/29/science/dinosars-tracks-firewalkers.html
4034,https://www.nytimes.com/2020/01/29/movies/antonio-banderas-oscars.html
4035,https://www.nytimes.com/2020/01/29/arts/design/show-us-your-wall-grutman.html
4036,https://www.nytimes.com/2020/01/29/business/economy/fed-interest-rates-decision.html
4037,https://www.nytimes.com/2020/01/29/technology/interior-chinese-drones.html
4038,https://www.nytimes.com/2020/01/29/opinion/letters/israel-palestinians-trump.html
4039,https://www.nytimes.com/2020/01/29/world/asia/afghanistan-taliban-peace-talks.html
4040,https://www.nytimes.com/2020/01/29/us/politics/bernie-sanders-attack-ads.html
4041,https://www.nytimes.com/2020/01/29/arts/music/franz-mazura-dead.html
4042,https://www.nytimes.com/2020/01/29/world/middleeast/lina-ben-mhenni-dead.html
4043,https://www.nytimes.com/2020/01/29/opinion/letters/senate-trial-trump.html
4044,https://www.nytimes.com/2020/01/29/nyregion/coronavirus-nyc.html
4045,https://www.nytimes.com/2020/01/29/business/mattel-barbie-dolls-vitiligo.html
4046,https://www.nytimes.com/2020/01/29/briefing/wuhan-coronavirus-impeachment-uighurs.html
4047,https://www.nytimes.com/2020/01/29/opinion/coronavirus-panic.html
4048,https://www.nytimes.com/2020/01/29/sports/football/joe-staley-super-bowl-central-michigan.html
4049,https://www.nytimes.com/2020/01/29/science/daniel-inouye-solar-telescope-pictures.html
4050,https://www.nytimes.com/2020/01/29/health/coronavirus-masks-hoarding.html
4051,https://www.nytimes.com/2020/01/29/world/europe/putin-pardon-american-israeli.html
4052,https://www.nytimes.com/2020/01/29/business/tesla-earnings.html
4053,https://www.nytimes.com/2020/01/29/well/eat/eat-natto-live-longer.html
4054,https://www.nytimes.com/2020/01/29/technology/facebooks-earnings.html
4055,https://www.nytimes.com/2020/01/29/world/middleeast/trump-peace-proposal-palestinians.html
4056,https://www.nytimes.com/2020/01/29/opinion/clay-christensen.html
4057,https://www.nytimes.com/2020/01/29/sports/baseball/dusty-baker-astros-manager.html
4058,https://www.nytimes.com/2020/01/29/books/american-dirt-jeanine-cummins-book-tour.html
4059,https://www.nytimes.com/2020/01/29/us/politics/joe-biden-iowa-caucus.html
4060,https://www.nytimes.com/2020/01/29/arts/design/super-bowl-street-art.html
4061,https://www.nytimes.com/interactive/2020/01/29/sports/football/super-bowl-quiz.html
4062,https://www.nytimes.com/2020/01/29/business/media/harry-harrison-dead.html
4063,https://www.nytimes.com/2020/01/29/opinion/sonmez-kobe-washington-post.html
4064,https://www.nytimes.com/2020/01/29/nyregion/wbgo-newark-jazz.html
4065,https://www.nytimes.com/2020/01/29/style/modern-love-podcast-tan-france-reads-a-role-i-was-born-to-play.html
4066,https://www.nytimes.com/interactive/2020/01/29/realestate/30hunt-limongello.html
4067,https://www.nytimes.com/2020/01/29/briefing/impeachment-wuhan-jessica-simpson.html
4068,https://www.nytimes.com/2020/01/29/us/politics/trump-impeachment.html
4069,https://www.nytimes.com/2020/01/29/sports/basketball/kobe-bryant-fans.html
4070,https://www.nytimes.com/2020/01/29/technology/facebook-privacy-lawsuit-earnings.html
4071,https://www.nytimes.com/2020/01/29/business/media/kobe-bryant-washington-post.html
4072,https://www.nytimes.com/2020/01/29/arts/music/bryn-terfel-withdraws-metopera-dutchman.html
4073,https://www.nytimes.com/2020/01/29/us/politics/trump-black-voters-cash.html
4074,https://www.nytimes.com/2020/01/29/world/asia/wuhan-china-coronavirus-evacuations.html
4075,https://www.nytimes.com/2020/01/29/us/politics/senators-notes-impeachment.html
4076,https://www.nytimes.com/2020/01/29/us/politics/biden-trump-impeachment.html
4077,https://www.nytimes.com/2020/01/29/opinion/trump-impeachment-trial.html
4078,https://www.nytimes.com/2020/01/29/us/politics/iowa-multiple-winners.html
4079,https://www.nytimes.com/2020/01/29/us/politics/impeachment-trial-trump.html
4080,https://www.nytimes.com/2020/01/29/opinion/coronavirus-china-government.html
4081,https://www.nytimes.com/2020/01/29/health/china-coronavirus-outbreak.html
4082,https://www.nytimes.com/2020/01/29/sports/baseball/astros-manager-cheating.html
4083,https://www.nytimes.com/2020/01/29/opinion/school-district-funding-data.html
4084,https://www.nytimes.com/2020/01/29/us/politics/republicans-impeachment-witnesses.html
4085,https://www.nytimes.com/2020/01/29/opinion/coronavirus-outbreak.html
4086,https://www.nytimes.com/2020/01/29/sports/football/chris-doleman-hall-of-fame-quarterback-dies.html
4087,https://www.nytimes.com/2020/01/29/opinion/impeachment-witnesses-biden-bolton.html
4088,https://www.nytimes.com/2020/01/29/us/politics/bolton-book-classified.html
4089,https://www.nytimes.com/2020/01/29/movies/the-traitor-review.html
4090,https://www.nytimes.com/2020/01/29/opinion/letters/fiction-art.html
4091,https://www.nytimes.com/2020/01/29/us/eddie-gallagher-us-military-special-forces.html
4092,https://www.nytimes.com/2020/01/29/world/mexico-butterfly-dead.html
4093,https://www.nytimes.com/2020/01/29/sports/mlb-minor-league-cuts.html
4094,https://www.nytimes.com/2020/01/29/theater/confession-of-lily-dare-review-charles-busch.html
4095,https://www.nytimes.com/2020/01/29/crosswords/daily-puzzle-2020-01-30.html
4096,https://www.nytimes.com/2020/01/29/us/philippines-church-immigration-fraud.html
4097,https://www.nytimes.com/2020/01/29/us/politics/impeachment-briefing-senate-questions.html
4098,https://www.nytimes.com/2020/01/29/pageoneplus/corrections-jan-30-2020.html
4099,https://www.nytimes.com/2020/01/30/us/us-life-expectancy.html
4100,https://www.nytimes.com/2020/01/30/podcasts/the-latest-impeachment-alan-dershowitz.html
4101,https://www.nytimes.com/2020/01/30/world/asia/india-gandhi-modi-citizenship.html
4102,https://www.nytimes.com/2020/01/30/pageoneplus/quotation-of-the-day-in-india-protesters-and-modi-tussle-over-who-can-claim-gandhi.html
4103,https://www.nytimes.com/2020/01/30/sports/ashleigh-barty-sofia-kenin-australian-open.html
4104,https://www.nytimes.com/2020/01/30/briefing/brexit-coronavirus-huawei.html
4105,https://www.nytimes.com/2020/01/30/world/asia/coronavirus-china.html
4106,https://www.nytimes.com/2020/01/30/arts/television/whats-on-tv-thursday-the-good-place-and-fighting-with-my-family.html
4107,https://www.nytimes.com/2020/01/30/learning/word-quiz-de-facto.html
4108,https://www.nytimes.com/2020/01/30/learning/credit-and-blame.html
4109,https://www.nytimes.com/2020/01/30/style/millennial-entrepreneur-startups.html
4110,https://www.nytimes.com/2020/01/30/business/stock-market-today.html
4111,https://www.nytimes.com/2020/01/30/arts/television/trevor-noah-late-night-impeachment-bolton.html
4112,https://www.nytimes.com/2020/01/30/business/deutsche-bank.html
4113,https://www.nytimes.com/2020/01/30/learning/lesson-of-the-day-ready-set-vote-heres-everything-you-need-to-know-for-the-2020-primaries.html
4114,https://www.nytimes.com/2020/01/30/theater/uncle-vanya-harold-pinter-theater.html
4115,https://www.nytimes.com/2020/01/30/magazine/judge-john-hodgman-on-whether-exercise-is-me-time.html
4116,https://www.nytimes.com/interactive/2020/01/30/us/politics/democratic-presidential-candidates-quiz.html
4117,https://www.nytimes.com/2020/01/30/magazine/new-york-tv.html
4118,https://www.nytimes.com/2020/01/30/books/review/laurie-anderson-by-the-book-interview.html
4119,https://www.nytimes.com/2020/01/30/books/review/inside-the-list-isabel-allende.html
4120,https://www.nytimes.com/2020/01/30/magazine/poem-dark-period.html
4121,https://www.nytimes.com/2020/01/30/well/move/hula-dancing-hips-movement-men.html
4122,https://www.nytimes.com/2020/01/30/well/family/suicide-loss-parents-survivors-therapy-healing.html
4123,https://www.nytimes.com/2020/01/30/opinion/pope-francis-argentina.html
4124,https://www.nytimes.com/2020/01/30/movies/jose-review.html
4125,https://www.nytimes.com/2020/01/30/opinion/middle-east-peace-plan.html
4126,https://www.nytimes.com/2020/01/30/opinion/ukraine-impeachment.html
4127,https://www.nytimes.com/2020/01/30/business/economy/gdp-numbers.html
4128,https://www.nytimes.com/2020/01/30/opinion/harvey-weinstein-walker.html
4129,https://www.nytimes.com/2020/01/30/opinion/the-argument-impeachment-trial-trump.html
4130,https://www.nytimes.com/2020/01/30/upshot/bernie-sanders-indian-food.html
4131,https://www.nytimes.com/2020/01/30/learning/should-the-adults-in-your-life-be-worried-by-how-much-you-use-your-phone.html
4132,https://www.nytimes.com/2020/01/30/reader-center/how-i-got-the-latest-clue-to-a-30-year-old-puzzle-at-the-cia.html
4133,https://www.nytimes.com/2020/01/30/sports/tennis/australian-open-2020-matches-to-watch-on-thursday-night-into-friday.html
4134,https://www.nytimes.com/2020/01/30/movies/brad-pitt-oscar.html
4135,https://www.nytimes.com/2020/01/30/nyregion/nyc-scaffolding-building-facades.html
4136,https://www.nytimes.com/2020/01/30/opinion/wuhan-coronavirus-epidemic.html
4137,https://www.nytimes.com/2020/01/30/books/academy-american-poets-mellon-foundation.html
4138,https://www.nytimes.com/2020/01/30/opinion/supreme-court-religion.html
4139,https://www.nytimes.com/2020/01/30/business/artificial-intelligence-robots-retail.html
4140,https://www.nytimes.com/2020/01/30/travel/what-to-do-36-hours-in-whistler-british-columbia.html
4141,https://www.nytimes.com/2020/01/30/us/iowa-caucus-chalking.html
4142,https://www.nytimes.com/2020/01/30/arts/metoo-hollywood.html
4143,https://www.nytimes.com/2020/01/30/arts/dance/matthew-bourne-swan-lake.html
4144,https://www.nytimes.com/2020/01/30/science/math-villani-paris-mayor.html
4145,https://www.nytimes.com/2020/01/30/business/economy/joe-biden-labor-unions.html
4146,https://www.nytimes.com/2020/01/30/science/nasa-spitzer-space-telescope.html
4147,https://www.nytimes.com/2020/01/30/briefing/impeachment-coronavirus-brexit.html
4148,https://www.nytimes.com/2020/01/30/world/asia/rodrigo-duterte-philippines.html
4149,https://www.nytimes.com/2020/01/30/nyregion/coronavirus-chinatown-museum-fire.html
4150,https://www.nytimes.com/2020/01/30/business/diy-retirement-investor-newsletter.html
4151,https://www.nytimes.com/2020/01/30/podcasts/the-daily/coronavirus.html
4152,https://www.nytimes.com/2020/01/30/business/arizona-car-auctions-2020.html
4153,https://www.nytimes.com/2020/01/30/us/politics/bloomberg-trump-super-bowl-ads.html
4154,https://www.nytimes.com/2020/01/30/sports/tennis/djokovic-federer-australian-open.html
4155,https://www.nytimes.com/2020/01/30/movies/created-equal-clarence-thomas-in-own-words-review.html
4156,https://www.nytimes.com/2020/01/30/movies/the-assistant-review.html
4157,https://www.nytimes.com/2020/01/30/movies/incitement-review.html
4158,https://www.nytimes.com/2020/01/30/movies/the-rhythm-section-review-.html
4159,https://www.nytimes.com/2020/01/30/sports/football/super-bowl-halftime-1995.html
4160,https://www.nytimes.com/2020/01/30/us/politics/on-politics-biden-buttigieg-sanders.html
4161,https://www.nytimes.com/2020/01/30/business/dealbook/elon-musk-tesla.html
4162,https://www.nytimes.com/2020/01/30/world/americas/tunnel-us-mexico-border.html
4163,https://www.nytimes.com/2020/01/30/world/europe/eu-brexit-decision.html
4164,https://www.nytimes.com/2020/01/30/style/nieces-nephews-behaving-badly.html
4165,https://www.nytimes.com/2020/01/30/business/carlos-ghosn-arrest-warrants.html
4166,https://www.nytimes.com/2020/01/30/business/smallbusiness/jessica-walsh-work-diary.html
4167,https://www.nytimes.com/2020/01/30/business/juul-altria-vaping.html
4168,https://www.nytimes.com/2020/01/30/business/media/guardian-climate-change-fossil-fuel-advertisements.html
4169,https://www.nytimes.com/2020/01/30/us/berkeley-boalt-hall-name-change.html
4170,https://www.nytimes.com/2020/01/30/t-magazine/catskills-nightlife-tlist.html
4171,https://www.nytimes.com/slideshow/2020/01/30/realestate/on-the-market-in-the-new-york-region.html
4172,https://www.nytimes.com/slideshow/2020/01/30/realestate/on-the-market-in-new-york-city.html
4173,https://www.nytimes.com/2020/01/30/realestate/homes-for-sale-in-new-york-and-connecticut.html
4174,https://www.nytimes.com/2020/01/30/realestate/homes-for-sale-in-brooklyn-queens-and-manhattan.html
4175,https://www.nytimes.com/2020/01/30/climate/trump-bird-deaths.html
4176,https://www.nytimes.com/2020/01/30/opinion/polarization-ezra-klein-book.html
4177,https://www.nytimes.com/2020/01/30/realestate/cities-people-want-to-leave-and-go-to.html
4178,https://www.nytimes.com/2020/01/30/arts/television/i-am-jazz-jennings.html
4179,https://www.nytimes.com/2020/01/30/world/europe/italy-coronavirus-cruise.html
4180,https://www.nytimes.com/2020/01/30/arts/design/Gladys-Nilsson-hairy-who.html
4181,https://www.nytimes.com/2020/01/30/t-magazine/shiza-shahid-our-place.html
4182,https://www.nytimes.com/2020/01/30/sports/football/dolphins-cte.html
4183,https://www.nytimes.com/2020/01/30/arts/television/star-trek-picard-maps-and-legends.html
4184,https://www.nytimes.com/2020/01/30/world/asia/coronavirus-chinese-racism.html
4185,https://www.nytimes.com/2020/01/30/health/medicaid-block-grant-trump.html
4186,https://www.nytimes.com/2020/01/30/arts/music/jennifer-lopez-super-bowl.html
4187,https://www.nytimes.com/2020/01/30/world/europe/pompeo-uk-china-huawei.html
4188,https://www.nytimes.com/interactive/2020/01/30/well/live/31healthquiz-01312020.html
4189,https://www.nytimes.com/2020/01/30/business/economy/wilbur-ross-coronavirus-jobs.html
4190,https://www.nytimes.com/2020/01/30/dining/drinks/best-wines-under-20-dollars-winter.html
4191,https://www.nytimes.com/2020/01/30/world/americas/mexico-violence-reform.html
4192,https://www.nytimes.com/2020/01/30/arts/design/international-center-of-photography-new-home.html
4193,https://www.nytimes.com/2020/01/30/arts/dance/royal-ballet-liam-scarlett-suspended.html
4194,https://www.nytimes.com/2020/01/30/world/europe/germany-nurse-infants-morphine.html
4195,https://www.nytimes.com/2020/01/30/world/europe/cardinal-abuse-france.html
4196,https://www.nytimes.com/2020/01/30/movies/gretel-and-hansel-review.html
4197,https://www.nytimes.com/2020/01/30/arts/music/lincoln-center-great-performers.html
4198,https://www.nytimes.com/2020/01/30/learning/whats-going-on-in-this-graph-racial-diversity-by-neighborhood.html
4199,https://www.nytimes.com/2020/01/30/us/virginia-gun-limits.html
4200,https://www.nytimes.com/2020/01/30/upshot/buttigieg-south-bend-image.html
4201,https://www.nytimes.com/2020/01/30/books/review/10-new-books-we-recommend-this-week.html
4202,https://www.nytimes.com/2020/01/30/theater/national-asian-american-theater-company.html
4203,https://www.nytimes.com/2020/01/30/us/politics/House-military-authorization-iran-trump.html
4204,https://www.nytimes.com/2020/01/30/us/politics/pete-buttigieg-joe-biden-bernie-sanders.html
4205,https://www.nytimes.com/2020/01/30/nyregion/e-jean-carroll-trump-dna.html
4206,https://www.nytimes.com/2020/01/30/movies/Benh-Zeitlin-Tom-McCarthy-sundance-film-festival.html
4207,https://www.nytimes.com/2020/01/30/us/politics/joe-biden-fundraising.html
4208,https://www.nytimes.com/2020/01/30/arts/design/fotografiska-photography-exhibitions.html
4209,https://www.nytimes.com/2020/01/30/books/review/the-affirmative-action-puzzle-melvin-i-urofsky.html
4210,https://www.nytimes.com/2020/01/30/theater/richard-ii-as-you-like-it-central-park.html
4211,https://www.nytimes.com/video/us/100000006946632/kobe-bryant-helicopter.html
4212,https://www.nytimes.com/2020/01/30/us/kobe-bryant-crash-helicopters-los-angeles.html
4213,https://www.nytimes.com/2020/01/30/style/yusaku-maezawa-love-documentary.html
4214,https://www.nytimes.com/2020/01/30/us/politics/bernie-sanders-baseball.html
4215,https://www.nytimes.com/2020/01/30/movies/taylor-swift-miss-americana-review.html
4216,https://www.nytimes.com/2020/01/30/world/asia/china-coronavirus-epidemic.html
4217,https://www.nytimes.com/2020/01/30/dining/wonderbon-chocolate-co.html
4218,https://www.nytimes.com/2020/01/30/health/coronavirus-world-health-organization.html
4219,https://www.nytimes.com/2020/01/30/opinion/sunday/coronavirus-china-epidemic.html
4220,https://www.nytimes.com/2020/01/30/business/economy/sb50-california-housing.html
4221,https://www.nytimes.com/2020/01/30/arts/television/stranger-harlan-coben-netflix.html
4222,https://www.nytimes.com/2020/01/30/learning/what-students-are-saying-about-what-kobe-bryants-death-means-to-them.html
4223,https://www.nytimes.com/2020/01/30/briefing/coronavirus-brad-pitt-india-protests.html
