,date,category_id,category,headline,articles,url
1722,2020-01-25,0,opinion,Legalized Bribery by Elites Is Here to Stay. Now What?,conservative generational lock high court entrench citizen united court way bring change,https://www.nytimes.com/2020/01/25/opinion/citizens-united-2020-spending.html
1723,2020-01-25,4,business,Your Credit Score May Soon Change. Here’s Why.,fico tweak important formula score rise   people drop   ,https://www.nytimes.com/2020/01/25/business/credit-score-fico-change.html
1724,2020-01-25,2,politics,What to Watch For in Trump’s Impeachment Trial on Saturday,house impeachment manager step back president legal team fire first salvo,https://www.nytimes.com/2020/01/25/us/politics/impeachment-hearings.html
1725,2020-01-25,5,sports,"For Novak Djokovic, the Goal Is Still Titles, but ‘More Than That’",big  men tennis roger federer pleaser rafael nadal fighter call djokovic searcher,https://www.nytimes.com/2020/01/25/sports/novak-djokovic-australian-open.html
1726,2020-01-25,2,politics,Who Are Trump’s Impeachment Defense Lawyers?,president legal team  maintain support senate argue case broad jury voter watch home,https://www.nytimes.com/2020/01/25/us/politics/trump-lawyers-defense-team-impeachment.html
1727,2020-01-25,1,world,"At Border of 2 Nuclear-Armed Nations: Machine Guns, Anxiety and Dancing", evening  india pakistan border  side stage enormous nationalistic pep rally  highlight military stomp,https://www.nytimes.com/2020/01/25/world/asia/india-pakistan-border-ceremony.html
1728,2020-01-25,1,world,"75 Years After Auschwitz Liberation, Worry That ‘Never Again’ Is Not Assured", surge anti semitism rise dehumanize political rhetoric fear horrific lesson death camp lose,https://www.nytimes.com/2020/01/25/world/europe/auschwitz-liberation-75th-anniversary.html
1729,2020-01-25,2,politics,‘Good Not to Be In Washington’: Senators Return to Iowa for Burst of Campaigning,bernie sander elizabeth warren amy klobuchar hit  campaign trail saturday break impeachment trial,https://www.nytimes.com/2020/01/25/us/politics/joe-biden-cindy-axne-iowa.html
1730,2020-01-25,1,world,Indonesia Releases U.S. Journalist Detained Over Visa Issue,authority threaten yearslong prison sentence philip jacobson jail  day likely deport soon movement remain restricted,https://www.nytimes.com/2020/01/25/world/asia/indonesia-american-journalist-philip-jacobson.html
1731,2020-01-25,5,sports,It’s Time to Ask What Africa Needs,yes europe interest important allow drive  decision soccer,https://www.nytimes.com/2020/01/25/sports/soccer/rory-smith-africa-soccer.html
1732,2020-01-25,1,world,Girl and Her Father Are Killed by Afghan Forces,girl shot dead southern afghanistan father take body military base ask justice kill,https://www.nytimes.com/2020/01/25/world/asia/girl-shot-dead-afghanistan.html
1733,2020-01-25,3,arts,See How 7 Grammy Artists Made Their Hits,taylor swift  eilish lil na x lizzo reveal creative process diary song series,https://www.nytimes.com/2020/01/25/arts/music/grammys-diary-of-a-song.html
1734,2020-01-25,2,politics,"Could Trump Muzzle John Bolton? The Limits of Executive Privilege, Explained",senator vote subpoena testimony impeachment trial president  able block delay willing witness,https://www.nytimes.com/2020/01/25/us/politics/bolton-impeachment-executive-privilege.html
1735,2020-01-25,0,opinion,Notorious D.J.T. on Trial,fidget spinner spin republican make best bad case donald john trump,https://www.nytimes.com/2020/01/25/opinion/sunday/trump-senate-impeachment-trial.html
1736,2020-01-25,3,arts,Staatsballett Berlin Leaders to Leave Prematurely,year together job johannes ohman sasha waltz step lead  house return choreography,https://www.nytimes.com/2020/01/25/arts/dance/staatsballett-berlin.html
1737,2020-01-25,0,opinion,Ending Systemic Racism Is the Revolution Cuba Needs,afro cuban long push margin leader post castro era  work change course history,https://www.nytimes.com/2020/01/25/opinion/international-world/ending-systemic-racism-is-the-revolution-cuba-needs.html
1738,2020-01-25,2,politics,Tom Steyer Spends Millions in South Carolina. Black Voters Reap the Benefit.,seek inroad state mr steyer hedge fund billionaire pay black vendor hire black staff member appear rural outpost lavish money attention pay dividend,https://www.nytimes.com/2020/01/25/us/politics/tom-steyer-millions-south-carolina.html
1739,2020-01-25,5,sports,Round of Upsets at Australian Open as 6 of Top 10 Women’s Seeds Lose,pliskova svitolina bencic join osaka serena williams wozniacki  high profile casualty previously placid tournament,https://www.nytimes.com/2020/01/25/sports/tennis/australian-open-upsets.html
1740,2020-01-25,1,world,Iraq Police Crack Down on Protests as Influential Cleric Withdraws Support,security force take back bridges square baghdad basra prominent shiite cleric moktada al sadr say  longer intervene protester behalf,https://www.nytimes.com/2020/01/25/world/middleeast/iraq-protests-Sadr.html
1741,2020-01-25,0,opinion,Working-Class Families in Despair,reader discuss article high death rate drug alcohol abuse suicide hometown columnist nicholas kristof,https://www.nytimes.com/2020/01/25/opinion/letters/working-class-families.html
1742,2020-01-25,2,politics,Trump Impeachment: Highlights of Saturday’s Trial, day presentation house democrat president trump lawyer take stage short saturday session begin argue removal highlight,https://www.nytimes.com/2020/01/25/us/politics/trump-impeachment-hearings-saturday.html
1743,2020-01-25,1,world,China’s Omnivorous Markets Are in the Eye of a Lethal Outbreak Once Again,coronavirus spread wuhan link sale live wildlife market expert describe perfect incubator novel pathogen,https://www.nytimes.com/2020/01/25/world/asia/china-markets-coronavirus-sars.html
1744,2020-01-25,2,politics,"Lamar Alexander, Set to Leave Office, Is G.O.P. Wild Card on Witnesses",tennessee republican protege senator howard h baker jr  republican tennessee turn richard nixon mr alexander  hold fate president trump hand,https://www.nytimes.com/2020/01/25/us/politics/lamar-alexander-witnesses-impeachment.html
1745,2020-01-25,1,world,"Gantz to Meet Trump on Peace Plan, but Alone, Not With Netanyahu",seemingly corner awkward meeting political rival u president benny gantz find way avoid aid benjamin netanyahu  offend white house,https://www.nytimes.com/2020/01/25/world/middleeast/israel-gantz-peace-plan.html
1746,2020-01-25,2,politics,"Trump Team, Opening Defense, Accuses Democrats of Plot to Subvert Election",president trump lawyer argue removal senate impeachment trial say democrat ask tear ballot convict high crime misdemeanor,https://www.nytimes.com/2020/01/25/us/politics/trump-impeachment-defense.html
1747,2020-01-25,3,arts,"Nancy Drew Is Dead! Don't Worry, the Hardy Boys Are on the Case",new comic book series imago nancy kill infuriating fan unstoppable teen detective make debut  year ago,https://www.nytimes.com/2020/01/25/arts/nancy-drew-hardy-boys-comic.html
1748,2020-01-25,0,opinion,What if It Were Obama on Trial?,consider trump impeachment angle,https://www.nytimes.com/2020/01/25/opinion/sunday/obama-trump-senate-trial.html
1749,2020-01-25,0,opinion,Trump’s Best Defense,want l b j mussolini still problem,https://www.nytimes.com/2020/01/25/opinion/sunday/trump-impeachment-defense.html
1750,2020-01-25,0,opinion,"Of All Trump’s Defenses, This Is the Lamest",voter send president pack joke,https://www.nytimes.com/2020/01/25/opinion/sunday/trump-impeachment-election-2020.html
1751,2020-01-25,0,opinion,Can Western Firms Stop Profiting From Poor Nations’ Corruption?,daughter  former president  face charge corruption make easier established business adviser,https://www.nytimes.com/2020/01/25/opinion/sunday/angola-corrupt.html
1752,2020-01-25,3,arts,Can the Grammys Be Trusted?,young artist suspicious music industry big night year new allegation misconduct record academy seem confirm worst,https://www.nytimes.com/2020/01/25/arts/music/grammys-controversy.html
1753,2020-01-25,0,opinion,Why Do We Have an Electoral College Again?,pair new supreme court case reveal foundational flaw pick president,https://www.nytimes.com/2020/01/25/opinion/sunday/electoral-college-supreme-court.html
1754,2020-01-25,2,politics,Cities Prepare for the Worst as Trump’s Food Stamp Cuts Near,cuyahoga county ohio use  year avoid certain work requirement many food stamp recipients new rule end,https://www.nytimes.com/2020/01/25/us/politics/trumps-food-stamp-cuts.html
1755,2020-01-25,0,opinion,How Does a Nation Adapt to Its Own Murder?,australia go flames government call resilience planning coal mine,https://www.nytimes.com/2020/01/25/opinion/sunday/australia-fires-climate-change.html
1756,2020-01-25,4,business,"Clayton Christensen, Guru of ‘Disruptive Innovation,’ Dies at 67",broke ground assertion factor help best company succeed also reason company fail,https://www.nytimes.com/2020/01/25/business/clayton-christensen-dead.html
1757,2020-01-25,1,world,"Coronavirus Exposes Core Flaws, and Few Strengths, in China’s Governance",china mobilize huge national response outbreak response crisis also lesson country political weak point carry grave consequence world health,https://www.nytimes.com/2020/01/25/world/asia/coronavirus-crisis-china-response.html
1758,2020-01-25,1,world,Effects of Coronavirus Begin Echoing Far From Wuhan Epicenter,hong kong close school several week beijing begin limit bus travel capital china travel association suspend tour group citizen head overseas,https://www.nytimes.com/2020/01/25/world/asia/china-wuhan-coronavirus.html
1759,2020-01-25,3,arts,"As ‘American Dirt’ Racks Up Sales, Its Author Becomes the Story",jeanine cummins novel migrant flee violence hit bookseller critic call trauma porn exploit  country pain,https://www.nytimes.com/2020/01/25/arts/american-dirt-jeanine-cummins.html
1760,2020-01-25,0,opinion,Day 5 of Trump’s Trial: The Defense Opens,white house counsel pat cipollone promise make quick work house manager case president,https://www.nytimes.com/2020/01/25/opinion/senate-impeachment-trial.html
1761,2020-01-25,2,politics,Trump Calls for Ambassador’s Firing in Recording,president trump call removal marie l yovanovitch united state ambassador ukraine  record conversation president lev parnas others show,https://www.nytimes.com/video/us/politics/100000006942121/trump-calls-for-ambassadors-firing-in-recording.html
1762,2020-01-25,2,politics,Tape Made Public of Trump Discussing Ukraine With Donors,record dinner  show president spend hour  key player ukraine pressure campaign repeatedly say know,https://www.nytimes.com/2020/01/25/us/politics/trump-ukraine-donors.html
1763,2020-01-25,2,politics,Impeachment Briefing: Working on the Weekend,white house lawyer make first formal case impeachment bos,https://www.nytimes.com/2020/01/25/us/politics/impeachment-briefing-working-on-the-weekend.html
1764,2020-01-25,2,politics,"Pompeo Denounces News Media, Undermining U.S. Message on Press Freedom",extraordinary statement secretary state mike pompeo criticize veteran npr reporter mary louise kelly say news medium unhinge,https://www.nytimes.com/2020/01/25/us/politics/pompeo-mary-louise-kelly.html
1765,2020-01-26,2,politics,Des Moines Register Endorses Elizabeth Warren as Iowa Caucuses Approach,iowa influential newspaper call ms warren best leader time make selection week state caucus,https://www.nytimes.com/2020/01/25/us/politics/elizabeth-warren-des-moines-register-endorsement.html
1766,2020-01-26,2,politics,Full Recording: Trump’s 2018 Dinner With Donors, dinner donor president trump discuss variety topic include golf trade politics,https://www.nytimes.com/video/us/politics/100000006942199/full-recording-trumps-2018-dinner-with-donors.html
1767,2020-01-26,2,politics,20 Questions With Tom Steyer,ask tom steyer  question subject include debate president trump economic priority celebrity crush,https://www.nytimes.com/interactive/2020/us/politics/tom-steyer-20-questions.html
1768,2020-01-26,2,politics,2020 Democrats on Their World Image,ask candidate want foreign leader know,https://www.nytimes.com/interactive/2020/us/politics/diplomacy-20-questions.html
1769,2020-01-26,2,politics,2020 Democrats on Their Memorable Moments,ask candidate memorable moment campaign,https://www.nytimes.com/interactive/2020/us/politics/campaign-highlights-20-questions.html
1770,2020-01-26,2,politics,2020 Democrats on Their Vice President Picks,ask candidate pick vice president,https://www.nytimes.com/interactive/2020/us/politics/vice-president-20-questions.html
1771,2020-01-26,2,politics,2020 Democrats on Debating Trump,ask candidate  debate president trump,https://www.nytimes.com/interactive/2020/us/politics/trump-debate-20-questions.html
1772,2020-01-26,2,politics,2020 Democrats on Their Economic Priorities,ask candidate fundamental economic priority,https://www.nytimes.com/interactive/2020/us/politics/us-economy-20-questions.html
1773,2020-01-26,2,politics,2020 Democrats on Judging Their Own Success as President,ask candidate  judge  presidency successful,https://www.nytimes.com/interactive/2020/us/politics/success-failure-20-questions.html
1774,2020-01-26,2,politics,2020 Democrats on Working With Republicans,ask candidate  get republican support agenda,https://www.nytimes.com/interactive/2020/us/politics/republicans-20-questions.html
1775,2020-01-26,2,politics,2020 Democrats on Obama,ask candidate assess barack obama presidency,https://www.nytimes.com/interactive/2020/us/politics/barack-obama-20-questions.html
1776,2020-01-26,2,politics,2020 Democrats on Foreign Leaders,ask candidate favorite foreign leader,https://www.nytimes.com/interactive/2020/us/politics/foreign-leader-20-questions.html
1777,2020-01-26,2,politics,2020 Democrats on Saudi Arabia,ask candidate  consider saudi arabia ally,https://www.nytimes.com/interactive/2020/us/politics/us-allies-saudi-arabia-20-questions.html
1778,2020-01-26,2,politics,2020 Democrats on Hong Kong,ask candidate role united state hong kong,https://www.nytimes.com/interactive/2020/us/politics/hong-kong-protests-20-questions.html
1779,2020-01-26,2,politics,2020 Democrats on Racism,ask candidate  thought united state racist country,https://www.nytimes.com/interactive/2020/us/politics/racism-in-america-20-questions.html
1780,2020-01-26,2,politics,2020 Democrats on Climate Change,ask candidate  reduce carbon emission,https://www.nytimes.com/interactive/2020/us/politics/carbon-emissions-20-questions.html
1781,2020-01-26,2,politics,2020 Democrats on Vaping,ask candidate  vaping product legal,https://www.nytimes.com/interactive/2020/us/politics/vaping-ban-20-questions.html
1782,2020-01-26,2,politics,2020 Democrats on Ethical Standards,ask candidate  prevent family profit administration,https://www.nytimes.com/interactive/2020/us/politics/nepotism-corruption-20-questions.html
1783,2020-01-26,2,politics,2020 Democrats on Investigating Trump,ask candidate  next administration investigate president trump,https://www.nytimes.com/interactive/2020/us/politics/trump-investigation-20-questions.html
1784,2020-01-26,2,politics,2020 Democrats on Books,ask candidate last book read,https://www.nytimes.com/interactive/2020/us/politics/books-20-questions.html
1785,2020-01-26,2,politics,2020 Democrats on Celebrity Crushes,ask candidate celebrity crush,https://www.nytimes.com/interactive/2020/us/politics/celebrity-crush-20-questions.html
1786,2020-01-26,2,politics,2020 Democrats on Their 18-Year-Old Self,ask candidate  year old self  think,https://www.nytimes.com/interactive/2020/us/politics/18-year-old-self-20-questions.html
1787,2020-01-26,2,politics,20 Questions With Michael R. Bloomberg,ask michael r bloomberg  question subject include debate president trump economic priority celebrity crush,https://www.nytimes.com/interactive/2020/us/politics/michael-r-bloomberg-20-questions.html
1788,2020-01-26,2,politics,20 Questions With Pete Buttigieg,ask pete buttigieg  question subject include debate president trump economic priority celebrity crush,https://www.nytimes.com/interactive/2020/us/politics/pete-buttigieg-20-questions.html
1789,2020-01-26,2,politics,20 Questions With Amy Klobuchar,ask amy klobuchar  question subject include debate president trump economic priority celebrity crush,https://www.nytimes.com/interactive/2020/us/politics/amy-klobuchar-20-questions.html
1790,2020-01-26,2,politics,20 Questions With Elizabeth Warren,ask elizabeth warren  question subject include debate president trump economic priority celebrity crush,https://www.nytimes.com/interactive/2020/us/politics/elizabeth-warren-20-questions.html
1791,2020-01-26,2,politics,20 Questions With Andrew Yang,ask andrew yang  question subject include debate president trump economic priority celebrity crush,https://www.nytimes.com/interactive/2020/us/politics/andrew-yang-20-questions.html
1792,2020-01-26,2,politics,20 (More) Questions With Democrats,sat democratic candidate ask new set question watch answer,https://www.nytimes.com/interactive/2020/us/politics/democratic-candidates-20-questions.html
1793,2020-01-26,2,politics,2020 Democrats on Bad Habits,ask candidate bad habit,https://www.nytimes.com/interactive/2020/us/politics/bad-habits-20-questions.html
1794,2020-01-26,2,politics,Ashley Judd Wants the Next Women’s March to Be a ‘Victory March’,actress activist decide running office year  stump elizabeth warren,https://www.nytimes.com/2020/01/25/us/politics/elizabeth-warren-ashley-judd-2020.html
1795,2020-01-26,1,world,North Korean Leader’s Aunt Re-emerges After Husband’s Execution,kim kyong hui resurfaces kim jong un emphasize bloodline consolidate people loyalty,https://www.nytimes.com/2020/01/25/world/asia/north-korea-kim-jong-un-aunt.html
1796,2020-01-26,1,world,"More U.S. Coronavirus Cases Emerge, as China’s Death Toll Rises",number dead climb least  united state  case confirm,https://www.nytimes.com/2020/01/26/world/china-coronavirus.html
1797,2020-01-26,3,arts,What’s on TV Sunday: ‘The L Word: Generation Q’ and the Grammys,first season generation q come close showtime  grammy award air cbs,https://www.nytimes.com/2020/01/26/arts/television/whats-on-tv-sunday-the-l-word-generation-q-and-the-grammys.html
1798,2020-01-26,1,world,France Judges Dead Jihadists but Refuses to Repatriate the Living,public opinion firmly allow return leave fight syria iraq french justice system find face strange concept ghost trial,https://www.nytimes.com/2020/01/26/world/europe/france-ghost-trials-isis.html
1799,2020-01-26,5,sports,How the W.N.B.A. Deal Got Done,league new commissioner take rein work build trust player union know share important goal woman empowerment,https://www.nytimes.com/2020/01/26/sports/basketball/wnba-collective-bargaining-agreement.html
1800,2020-01-26,5,sports,The Stories Their Skateboards Could Tell,artist  writer skate shop owner pull back curtain culture moment tokyo olympics,https://www.nytimes.com/2020/01/26/sports/olympics/japan-skateboarding-tokyo-olympics.html
1801,2020-01-26,1,world,Anatomy of a Lie: How Iran Covered Up the Downing of an Airliner, day iranian military official know shot ukrainian jetliner government issue false statement deny responsibility,https://www.nytimes.com/2020/01/26/world/middleeast/iran-plane-crash-coverup.html
1802,2020-01-26,3,arts,‘Saturday Night Live’ Spoofs Trump’s Impeachment Trial,host adam driver also play star war character kylo ren  sendup undercover ,https://www.nytimes.com/2020/01/26/arts/television/saturday-night-live.html
1803,2020-01-26,1,world,"California Confirms Coronavirus Patient, Marking Third U.S. Case", case washington state chicago,https://www.nytimes.com/2020/01/26/world/asia/26california-coronavirus.html
1804,2020-01-26,1,world,India Restores Some Internet Access in Kashmir After Long Shutdown,announcement apply  website many kashmiri say still information black hole,https://www.nytimes.com/2020/01/26/world/asia/kashmir-internet-shutdown-india.html
1805,2020-01-26,1,world,20 Questions With 2020 Democrats,iowa caucus sit  democratic presidential candidate ask  question president trump foreign policy celebrity crush,https://www.nytimes.com/video/world/americas/100000006933977/20-questions-with-2020-democrats.html
1806,2020-01-26,2,politics,5 Things We Learned Interviewing 2020 Democrats (Again),sat democratic presidential candidate ask new set question include debate president trump last book read,https://www.nytimes.com/2020/01/26/us/politics/presidential-candidates-20-questions.html
1807,2020-01-26,1,world,Harry and Meghan’s Big Funding Source Is Private. Sort of.,prince charles pledge help support couple forgo public funding put spotlight source wealth include  pound real estate conglomerate,https://www.nytimes.com/2020/01/26/world/europe/harry-meghan-charles-duchy-of-cornwall.html
1808,2020-01-26,5,sports,"Japan’s Skateboarders Roll, Warily, Out of the Shadows",culture long see disruptive dangerous presence tokyo streets wonder olympic success summer  finally bring everyday acceptance,https://www.nytimes.com/2020/01/26/sports/olympics/skateboarding-olympics-tokyo.html
1809,2020-01-26,5,sports,Sofia Kenin Emerges as a Fierce Counterpuncher Against Coco Gauff,reach first grand slam single quarterfinal  seed tear,https://www.nytimes.com/2020/01/26/sports/tennis/australian-open-gauff-kenin.html
1810,2020-01-26,0,opinion,Rosalía and the Art of the Remix,spanish singer music embody intersection art globalization,https://www.nytimes.com/2020/01/26/opinion/rosalia-grammys-flamenco.html
1811,2020-01-26,0,opinion,Reporters Face New Threats From the Governments They Cover,case julian assange glenn greenwald  model crackdown,https://www.nytimes.com/2020/01/26/opinion/greenwald-brazil-reporter.html
1812,2020-01-26,1,world,"In Coronavirus, a ‘Battle’ That Could Humble China’s Strongman",xi jinping firmly control chinese government step response wuhan crisis effort plague bureaucracy lack transparency,https://www.nytimes.com/2020/01/26/world/asia/china-coronavirus-xi-jinping.html
1813,2020-01-26,2,politics,Fact-Checking Joe Biden Before the Iowa Caucuses,former vice president make inaccurate claim month record social security race foreign policy,https://www.nytimes.com/2020/01/26/us/politics/biden-factcheck.html
1814,2020-01-26,0,opinion,Examining the Christian Idea of Hell,reader react op ed article ask people believe eternal damnation,https://www.nytimes.com/2020/01/26/opinion/letters/hell-christianity.html
1815,2020-01-26,0,opinion,"Are You Losing Your Memory, or Not?",reader talk science personal experience also rebuild new york penn station health insurer want,https://www.nytimes.com/2020/01/26/opinion/letters/memory-age.html
1816,2020-01-26,5,sports,Russell Okung Wants to Disrupt the N.F.L. Establishment,charger offensive lineman want player association far confrontational owner say even get trouble,https://www.nytimes.com/2020/01/26/sports/football/nfl-okung.html
1817,2020-01-26,2,politics,Caucusing in Iowa With a Disability: Red Tape and Unreturned Calls,party official say run accessible caucus iowan seek even simple accommodation say struggle get firm answer,https://www.nytimes.com/2020/01/26/us/politics/iowa-caucuses-disabilities.html
1818,2020-01-26,1,world,Brazil Under Bolsonaro Has Message for Teenagers: Save Sex for Marriage,brazil minister woman family evangelical pastor formulate new abstinence campaign consultation religious group critic say move blur church state line,https://www.nytimes.com/2020/01/26/world/americas/brazil-teen-pregnancy-Bolsonaro.html
1819,2020-01-26,4,business,How Under Armour Lost Its Edge,herald next nike sportswear giant hurt slump sale unflattering revelation corporate culture,https://www.nytimes.com/2020/01/26/business/under-armour-struggles.html
1820,2020-01-26,2,politics,"Schiff, Calling Trump ‘Wrathful and Vindictive,’ Sees Tweet as a Threat",extraordinary back forth president congressman president trump warn representative adam schiff lead house impeachment manager pay price yet,https://www.nytimes.com/2020/01/26/us/politics/trump-schiff-impeachment.html
1821,2020-01-26,3,arts,The Last Operetta of the Weimar Republic Returns to Berlin,komische  reconstruct jaromir weinberger frühlingsstürme show virtually erase nazi rule germany,https://www.nytimes.com/2020/01/26/arts/music/komische-oper-berlin.html
1822,2020-01-26,3,arts,"Dear Met Opera: Please, More Concerts Like This Berlioz",company smart la damnation  faust start ongoing series concert performance,https://www.nytimes.com/2020/01/26/arts/music/review-met-opera-berlioz-faust.html
1823,2020-01-26,1,world,"As Coronavirus Fears Intensify, Effectiveness of Quarantines Is Questioned", news coronavirus spread accelerate rate concern grow china lockdown city  come late  even make situation bad,https://www.nytimes.com/2020/01/26/world/asia/coronavirus-wuhan-china-hubei.html
1824,2020-01-26,4,business,Worried Reporters Make a Plea: Please Buy Our Paper,hedge fund take great role newspaper chain journalist chicago tribune elsewhere send,https://www.nytimes.com/2020/01/26/business/media/newspaper-reporters-hedge-funds.html
1825,2020-01-26,1,world,Trump’s Mideast Plan Is Seen Mainly as an Election Lift for Netanyahu,prime minister benjamin  israel return week white house president trump expect lay detail plan  year make,https://www.nytimes.com/2020/01/26/world/middleeast/trump-netanyahu-middle-east-plan.html
1826,2020-01-26,0,opinion,When Historic Preservation Hurts Cities,madness prohibit solar panel rooftops historic building illustrate preservation culture run amok,https://www.nytimes.com/2020/01/26/opinion/historic-preservation-solar-panels.html
1827,2020-01-26,5,sports,N.B.A. Star Kobe Bryant Dies in California Helicopter Crash,retire n b star  daughter gianna   people helicopter crash  calabasas calif college baseball coach wife daughter also kill,https://www.nytimes.com/2020/01/26/sports/basketball/kobe-bryant-dead.html
1828,2020-01-26,3,arts,‘Bad Boys for Life’ Tops Box Office (Again),smith martin lawrence sequel rake domestic ticket sale weekend much stop,https://www.nytimes.com/2020/01/26/arts/bad-boys-box-office.html
1829,2020-01-26,2,politics,"In Impeachment Trial, Geography Dictates Politics",republican want cast president trump impeachment narrow argument aid ukraine democrat want describe part broad struggle russia,https://www.nytimes.com/2020/01/26/us/politics/trump-impeachment-ukraine-russia.html
1830,2020-01-26,3,arts,2020 Grammy Winners: The Complete List,billie eilish lizzo lil nas x pick trophy  annual award,https://www.nytimes.com/2020/01/26/arts/music/grammy-winners.html
1831,2020-01-26,4,business,Site That Ran Anti-Semitic Remarks Got Passes for Trump Trip,white house grant trunews right wing christian site press credential president davos trip founder remark call impeachment jew coup,https://www.nytimes.com/2020/01/26/business/media/trunews-white-house-press-credentials.html
1832,2020-01-26,5,sports,Fans and Friends Mourn Kobe Bryant After Helicopter Crash,retire n b star   passenger helicopter go calabasas calif,https://www.nytimes.com/video/sports/100000006943023/kobe-bryant-helicopter-crash-video.html
1833,2020-01-26,1,world,"After Losing His Legs to a Bomb, Afghan Veteran Is on a New Journey",mirza hussain haidari drive taxi modify device design lose leg mind say,https://www.nytimes.com/2020/01/26/world/asia/afghanistan-veteran-disabled.html
1834,2020-01-26,3,arts,Billie Eilish Sweeps Top Awards at the Grammys, year old  grammys include record year best new artist ceremony kobe bryant die sunday mourn,https://www.nytimes.com/2020/01/26/arts/music/grammy-awards.html
1835,2020-01-26,2,politics,"Trump Tied Ukraine Aid to Inquiries He Sought, Bolton Book Says",draft book outline potential testimony former national security adviser call witness president impeachment trial,https://www.nytimes.com/2020/01/26/us/politics/trump-bolton-book-ukraine.html
1836,2020-01-26,2,politics,6 Revelatory Moments From the Video of Trump’s Private Donor Dinner,video  event make headline capture conversation tie impeachment inquiry also show remarkable exchange ukraine,https://www.nytimes.com/2020/01/26/us/politics/trump-recording-parnas-ukraine.html
1837,2020-01-26,3,arts,Kobe Bryant Is Honored at the Grammys With Tributes and Jerseys,alicia key address death retire lakers star award ceremony begin staple center los angeles,https://www.nytimes.com/2020/01/26/arts/music/grammys-kobe-bryant.html
1838,2020-01-26,2,politics,5 Takeaways on Trump and Ukraine From John Bolton’s Book,new revelation former white house national security adviser  complicate president trump impeachment trial,https://www.nytimes.com/2020/01/26/us/politics/john-bolton-trump-book-takeaways.html
1839,2020-01-27,0,opinion,A Seed in Darkest Winter,natural world convulsion also poise begin,https://www.nytimes.com/2020/01/26/opinion/a-seed-in-darkest-winter.html
1840,2020-01-27,2,politics,T Minus 8 Days: A Frenetic Weekend on the Trail in Iowa,candidate give stump speech take photo shake hand try mightily address poll elephant room  appear concern,https://www.nytimes.com/2020/01/26/us/politics/iowa-caucus-democratic-primary.html
1841,2020-01-27,0,opinion,Iowa Should Never Go First Again,current system form white privilege warp process,https://www.nytimes.com/2020/01/26/opinion/iowa-new-hampshire-primary.html
1842,2020-01-27,0,opinion,"Yes, Secretary Pompeo, Americans Should Care About Ukraine",former ambassador tell secretary state,https://www.nytimes.com/2020/01/26/opinion/Pompeo-ukraine-taylor.html
1843,2020-01-27,5,sports,"Kobe Bryant, Transformational Star of the N.B.A., Dies in Helicopter Crash",bryant   title los angeles lakers travel  year old daughter  people perish crash,https://www.nytimes.com/2020/01/26/sports/basketball/kobe-bryant-helicopter-crash.html
1844,2020-01-27,0,opinion,"America, the Idea, Is Lost",senate poise deliver  blow voter confidence system,https://www.nytimes.com/2020/01/26/opinion/america-voting-senate-impeachment.html
1845,2020-01-27,5,sports,Bond Over Beethoven Led to Kobe Bryant’s Oscar for ‘Dear Basketball’,share love master composer connect lakers legend die sunday illustrator short film base bryant retirement poem,https://www.nytimes.com/2020/01/26/sports/basketball/kobe-bryant-oscar-award.html
1846,2020-01-27,1,world,Italy Election Deals Blow to Nationalist Leader Salvini,regional voting thwart effort matteo salvini set government collapse return power head anti migrant league party,https://www.nytimes.com/2020/01/26/world/europe/italy-election-Salvini.html
1847,2020-01-27,5,sports,"For Decades, Kobe Bryant Defined the Lakers. He Shaped Their Future, Too.",lakers star chart path athlete retirement others league include new face lakers franchise lebron james look example,https://www.nytimes.com/2020/01/26/sports/basketball/kobe-bryant-death-reactions.html
1848,2020-01-27,2,politics,Recording Shows That the Swamp Has Not Been Drained,record dinner president trump hold big dollar donor  demonstrate alive well special interest access influence remain washington,https://www.nytimes.com/2020/01/26/us/politics/trump-recording-donors.html
1849,2020-01-27,5,sports,Kobe Bryant’s Brilliant and Complicated Legacy,bryant die daughter gianna helicopter crash sunday unquestioned basketball great legacy straightforward,https://www.nytimes.com/2020/01/26/sports/kobe-bryant-obituary.html
1850,2020-01-27,3,arts,Alicia Keys Seems to Reference Grammys Turmoil in Speech,want respect safe host say ceremony possible nod record academy internal chaos deborah dugan removal,https://www.nytimes.com/2020/01/26/arts/music/alicia-keys-grammys-speech.html
1851,2020-01-27,1,world,Alarm Grows as Markets Tumble and Death Toll Rises,health official unite state say  people evaluate possible infection nearly   people contract virus vast majority live china,https://www.nytimes.com/2020/01/27/world/asia/china-coronavirus.html
1852,2020-01-27,3,arts,What’s on TV Monday: ‘Luce’ and ‘The Notebook’,psychological thriller star octavia spencer arrive hulu nick cassavetes nicholas spark adaptation air freeform,https://www.nytimes.com/2020/01/27/arts/television/whats-on-tv-monday-luce-and-the-notebook.html
1853,2020-01-27,0,opinion,Will the Largest Quarantine in History Just Make Things Worse?,dirty history  isolate sick,https://www.nytimes.com/2020/01/27/opinion/china-wuhan-virus-quarantine.html
1854,2020-01-27,0,opinion,Vladimir Putin’s New Orchestra,player rearrange conductor remains,https://www.nytimes.com/2020/01/27/opinion/putin-government-change.html
1855,2020-01-27,1,world,Wary Residents Return to Homes Near Volcano in Philippines,hundred thousand people displace threat huge eruption taal volcano official say danger subside,https://www.nytimes.com/2020/01/27/world/asia/philippines-volcano-taal.html
